0	1090	0	20000
293	174	0	18916.47925
3135	162	0	19134.375
4106	174	0	19485.59375
2589	162	0	19635.28125
4327	174	0	20000
2488	162	0	20000
2710	150	0	20000
1141	174	0	19992.06775
2560	90	0	20000
20	162	0	19911.984375
3171	150	0	20000
857	174	0	19956.46875
2453	90	0	20000
302	162	0	19946.5625
5304	174	0	20000
1942	162	0	20000
4559	174	0	20000
756	150	0	19919.947875
1417	162	0	19947.385375
2139	90	0	20000
1875	174	0	20000
918	150	0	19939.95825
2063	162	0	20000
1484	90	0	20000
2850	174	0	20000
2630	162	0	20000
4327	174	0	20000
2510	162	0	20000
4330	174	0	20000
2538	162	0	20000
4343	174	0	20000
2522	162	0	20000
4493	174	0	20000
2310	162	0	20000
4429	174	0	20000
2457	162	0	20000
4587	174	0	20000
4257	162	0	20000
3853	174	0	20000
4757	162	0	20000
3247	174	0	20000
5380	162	0	20000
3522	174	0	20000
2806	162	0	20000
4390	174	0	20000
2343	162	0	20000
4513	174	0	20000
2480	162	0	20000
646	150	0	19912.59375
3416	174	0	20000
28	90	0	19828.260375
2829	162	0	20000
241	150	0	19866.640625
3969	174	0	20000
22	90	0	19828.052125
2446	162	0	20000
4385	174	0	20000
2431	162	0	20000
4526	174	0	20000
2411	162	0	20000
4485	174	0	20000
2322	162	0	20000
4433	174	0	20000
2444	162	0	20000
3520	162	0	20000
28	174	0	19840.25
3432	162	0	20000
422	74	0	19889.1875
4598	174	0	20000
24	162	0	19828.026
3623	162	0	20000
857	74	0	19944.4375
3024	174	0	20000
2795	162	0	20000
902	66	0	19950.208375
3151	174	0	20000
2815	162	0	20000
1033	1090	0	19966.416625
2222	1090	0	19154.20825
119	174	0	18079.119749999998
1743	1090	0	18123.036375
650	1090	0	17114.39575
1167	1090	0	16170.28125
32	162	0	15084.27075
2121	1090	0	15187.53125
1976	1090	0	14344.59375
26	66	0	13257.875
22	174	0	13194.68225
1678	66	0	13230.546875
1121	162	0	13304.734375
1799	1090	0	13367.6145
1769	1090	0	12499.0885
197	174	0	11433.541625
3467	162	0	11692.99475
4280	174	0	12066.010375
2548	162	0	12210.61975
4351	174	0	12592.5625
2453	162	0	12725.24475
5164	1090	0	13208.854125
29	174	0	12122.4895
195	1090	0	11972.947875
1907	1090	0	11121.43225
983	1090	0	10154.354125
26	162	0	9067.640625
1276	1090	0	9065.229125
1458	1090	0	8157.572875
2366	174	0	7363.348875
29	66	0	7192.953125
2389	1090	0	7425.609375
2045	1090	0	6591.34375
29	162	0	5505.052
5539	174	0	6035.4895
3296	162	0	6273.5
28	66	0	6115.0885
4212	174	0	6575.640625
33	66	0	6405.723875
2407	162	0	6640.7395
4367	174	0	7024.703125
14176	1090	0	8622.75
37	1090	0	7537.4635
34	1090	0	6451.75
983	1090	0	5484.734375
1368	1090	0	4565.796875
1136	1090	0	3617.8957499999997
2420	66	0	2830.5
2020	1090	0	3017.08325
924	1090	0	2042.7082500000001
20148	162	0	3472.2395000000006
171	90	0	3330.7603750000007
3786	162	0	3714.531250000001
4038	90	0	4057.750000000001
33023	162	0	8095.7082500000015
208	174	0	7959.265625000002
5365	150	0	8456.250000000002
2861	90	0	8663.651000000002
2980	150	0	8946.177000000001
3696	90	0	9258.270750000001
15898	116	0	11155.458250000001
24230	150	0	14071.427000000001
366	142	0	13964.270750000001
5747	158	0	14541.687500000002
14711	1400	0	16222.286375000001
174	58	0	14843.182250000002
16689	150	0	16871.84375
2978	142	0	17093.78125
4899	158	0	17564.52075
18951	1400	0	19775.546875
152	118	0	18393.953125
100	154	0	18288.505125000003
96	826	0	18146.572875
3481	142	0	17755.802000000003
6557	162	0	18433.916625
13522	1242	0	19962.1145
2422	64	0	19022.95825
1559	66	0	19153.723875
19759	1090	0	20000
1640	66	0	19107.4375
16496	1090	0	20000
138	1090	0	18920.864625
9414	150	0	19007.849
1744	142	0	19075.984375
4279	158	0	19468.791624999998
48948	154	0	20000
241	142	0	19860.099
3846	162	0	20000
529	1400	0	19894.52075
96	118	0	18506.322874999998
1816	1400	0	18615.6145
79	118	0	17225.338499999998
767	1278	0	17203.447874999998
10035	1242	0	17180.437499999996
252	154	0	15969.588499999996
4453	106	0	16372.249999999996
33668	66	0	20000
9628	162	0	20000
2542	1090	0	20000
112	174	0	18919.520875
624	1090	0	18823.698
4096	162	0	18245.807375
199	1090	0	18108.645875
2409	1090	0	17319.776125
1853	1090	0	16461.567750000002
114	174	0	15385.802125000004
97	150	0	15224.041750000004
1733	1090	0	15290.802125000004
1987	1090	0	14449.416750000004
117	162	0	13373.854250000004
1803	1090	0	13437.317750000004
1569	66	0	12543.567750000004
314	174	0	12516.864625000004
2320	1090	0	12632.885500000004
100	106	0	11555.416750000004
466	162	0	11508.036500000004
1018	1090	0	11473.182375000004
3416	150	0	10810.416750000004
109	174	0	10673.843750000004
2785	162	0	10848.130250000004
717	142	0	10775.843750000004
3667	174	0	11092.161500000004
95	158	0	10929.963625000004
2270	162	0	11055.807375000004
3719	174	0	11358.869875000004
2866	162	0	11543.171875000004
590	66	0	11455.125000000004
4006	174	0	11890.390625000004
2609	162	0	12041.880250000004
4831	174	0	12483.921875000004
3929	162	0	12800.932375000004
4117	174	0	13153.635500000004
2251	162	0	13260.989625000004
4553	174	0	13668.151125000004
2503	162	0	13807.151125000004
4280	174	0	14180.338625000004
2605	162	0	14332.109375000004
4462	174	0	14727.770875000004
2325	162	0	14844.390625000004
980	1400	0	14804.864625000004
98	118	0	13417.067750000004
698	674	0	13386.427125000004
1963	162	0	12958.000000000004
109	64	0	12809.541750000004
91	174	0	12756.942750000004
3099	162	0	12970.468750000004
98	90	0	12820.604250000004
4075	174	0	13240.093750000004
94	162	0	13077.817750000004
2433	162	0	13220.088625000004
989	90	0	13181.770875000004
3122	174	0	13482.203125000004
2821	162	0	13660.812500000004
4463	158	0	14056.895875000004
111	174	0	13912.614625000004
