0	30	0	20000
1097	99	0	20000
998	27	0	20000
1007	80	0	20000
954	13	0	20000
59	138	0	19993.661375
27	124	0	19859.161375
17	110	0	19737.348875
17	97	0	19629.479124999998
929	21	0	19648.692624999996
19	4	0	19630.072874999994
970	88	0	19747.348874999996
22	50	0	19662.093749999993
1057	68	0	19744.281249999993
18	325	0	19678.614499999992
18	144	0	19355.906249999993
16	53	0	19213.942624999996
16	19	0	19163.041624999994
16	100	0	19146.145749999996
747	10	0	19139.650999999998
1035	6	0	19259.385374999998
1055	385	0	19385.041624999998
31	20	0	19004.005124999996
956	135	0	19103.536374999996
24	23	0	18971.536374999996
2143	72	0	19216.473874999996
20	23	0	19146.999999999993
748	91	0	19217.536374999992
1082	156	0	19261.843749999993
944	379	0	19223.848874999996
39	227	0	18849.838499999998
19	92	0	18625.223874999996
17	132	0	18535.385374999998
953	8	0	18522.552
993	159	0	18638.729124999998
1019	57	0	18607.223874999996
20	260	0	18552.744749999998
914	20	0	18407.067625
2305	127	0	18675.307249999998
642	22	0	18628.567625
26	110	0	18609.84375
18	61	0	18502.171875
1067	43	0	18574.630125
2203	8	0	18807.088499999998
729	127	0	18890.265625
1071	131	0	18897.208250000003
20	91	0	18768.791625
962	132	0	18798.078125000004
19	320	0	18668.541625000005
968	121	0	18469.682250000005
1009	15	0	18474.880125000007
1010	47	0	18586.239500000007
22	57	0	18541.968750000004
961	157	0	18605.125000000004
2283	68	0	18733.541625000005
21	79	0	18668.151000000005
20	98	0	18591.661375000007
18	86	0	18496.01037500001
1842	285	0	18640.380125000007
21	27	0	18358.005125000007
756	83	0	18425.562500000004
20	185	0	18345.130125000003
2303	358	0	18448.104125
21	27	0	18092.781250000004
587	277	0	18139.276000000005
21	43	0	17865.005125000007
2350	12	0	18115.802000000007
1917	180	0	18343.473875000007
2055	87	0	18420.427000000007
22	135	0	18336.171875000007
21	86	0	18203.812500000007
629	24	0	18196.546875000007
1129	59	0	18313.765625000007
2269	54	0	18538.42700000001
25	35	0	18487.61975000001
19	3	0	18455.08850000001
18	13	0	18454.406250000007
546	360	0	18509.739500000007
22	207	0	18152.546875000007
22	72	0	17948.395750000007
1065	219	0	18009.57287500001
22	6	0	17793.41662500001
2185	31	0	18060.66662500001
667	109	0	18113.13012500001
1116	8	0	18143.67187500001
3484	19	0	18571.29162500001
330	2	0	18593.58850000001
2461	132	0	18899.281250000007
24	8	0	18770.369750000005
564	68	0	18832.937500000004
1104	58	0	18903.312500000004
2304	179	0	19133.234375000004
101	190	0	18969.645750000007
105	29	0	18790.067625000007
39	43	0	18765.901000000005
306	628	0	18761.395750000007
1152	125	0	18277.33850000001
2229	110	0	18431.06250000001
36	278	0	18325.541625000013
1881	125	0	18282.838500000013
810	66	0	18259.166625000013
31	114	0	18197.083250000014
22	16	0	18085.890625000015
1024	80	0	18198.046875000015
729	258	0	18209.197875000013
29	35	0	17954.760375000013
1066	132	0	18053.229125000013
36	60	0	17925.619750000013
23	60	0	17868.526000000013
2345	69	0	18101.921875000015
1937	5	0	18275.234375000015
2017	7	0	18522.109375000015
729	189	0	18606.192625000014
1086	51	0	18552.958250000014
23	22	0	18504.833250000014
937	9	0	18600.020750000014
1888	254	0	18827.026000000013
1074	35	0	18707.348875000014
1052	145	0	18803.901000000013
22	35	0	18661.692625000014
965	3	0	18747.427000000014
2311	28	0	19033.421875000015
22	36	0	19008.197875000016
22	97	0	18974.979125000016
566	17	0	18948.786375000014
1088	83	0	19067.895750000014
983	177	0	19107.776000000013
1004	57	0	19056.296875000015
1033	6	0	19128.541625000016
32	147	0	19126.578125000015
23	34	0	18982.494750000013
2151	18	0	19217.463500000013
682	110	0	19284.82812500001
21	98	0	19177.55200000001
1075	35	0	19214.05200000001
2216	16	0	19456.13537500001
685	148	0	19525.79687500001
23	57	0	19380.76562500001
1071	102	0	19457.78637500001
980	2	0	19478.38012500001
22	111	0	19479.18750000001
2225	35	0	19646.36450000001
1963	279	0	19856.78125000001
2745	3	0	19920.994750000013
4896	120	0	20000
26	124	0	19882.546875
21	333	0	19761.208375
21	40	0	19430.85425
20	94	0	19393.437500000004
1106	313	0	19437.796875000004
24	31	0	19127.796875000004
942	402	0	19214.656250000004
26	7	0	18815.911500000002
41	102	0	18814.04175
20	152	0	18714.609375
833	33	0	18666.869875
1018	98	0	18761.198
983	118	0	18786.145875000002
1043	131	0	18798.573
23	14	0	18670.546875000004
2241	22	0	18936.713625000004
25	164	0	18917.901125000004
647	340	0	18834.838625000004
24	49	0	18497.828125000004
1042	260	0	18579.093750000004
43	231	0	18324.520875000002
22	139	0	18096.323
19	91	0	17959.72925
2119	20	0	18133.692750000002
686	122	0	18199.515625000004
1119	5	0	18217.375000000004
20	168	0	18214.974000000006
930	10	0	18163.265625000007
2264	191	0	18436.552125000006
40	254	0	18250.468750000007
617	111	0	18073.776125000008
24	324	0	17965.77087500001
2336	186	0	17934.000000000007
710	103	0	17836.593750000007
21	55	0	17736.218750000007
17	166	0	17683.458375000006
1000	155	0	17642.541750000004
1018	147	0	17614.838625000004
1001	57	0	17592.979250000004
985	196	0	17659.135500000004
1073	15	0	17597.338625000004
20	14	0	17584.859375000004
16	1	0	17572.974000000002
888	68	0	17683.046875000004
58	277	0	17622.359375000004
20	12	0	17347.875000000004
18	89	0	17338.171875000004
20	179	0	17251.677125000002
902	33	0	17185.484375
2252	6	0	17434.020875
640	170	0	17508.046875
22	54	0	17340.828125
1102	33	0	17424.72925
981	78	0	17514.468750000004
2249	34	0	17717.671875000004
