arrival_time_s,packet_size_bytes,backlog_bytes,departure_time_s,waiting_time_s,dropped,cum_drops
3.323045542,34,99883,4.140760792,0.81771525,0,13128
3.323048,63,99917,4.141264792,0.818216792,0,13128
3.324047459,269,99980,,,1,13129
3.324051584,127,99947,,,1,13130
3.32405425,38,99947,4.141568792,0.817514542,0,13130
3.324056167,42,99985,,,1,13131
3.324059542,48,99985,,,1,13132
3.324062792,48,99985,,,1,13133
3.324066292,178,99985,,,1,13134
3.324069667,41,99985,,,1,13135
3.324073625,199,99985,,,1,13136
3.32431275,3,99952,4.141592792,0.817280042,0,13136
3.324315167,30,99955,4.141832792,0.817517625,0,13136
3.324317125,12,99985,4.141928792,0.817611667,0,13136
3.324318917,55,99997,,,1,13137
3.324576417,86,99997,,,1,13138
3.324581334,4,99967,4.141960792,0.817379458,0,13138
3.324586125,78,99971,,,1,13139
3.324589417,260,99971,,,1,13140
3.324592667,86,99971,,,1,13141
3.324595917,96,99971,,,1,13142
3.324599042,98,99971,,,1,13143
3.32460225,138,99971,,,1,13144
3.324607792,35,99971,,,1,13145
3.324610459,23,99971,4.142144792,0.817534333,0,13145
3.324612292,112,99994,,,1,13146
3.32461475,60,99994,,,1,13147
3.324617167,34,99994,,,1,13148
3.324619459,63,99994,,,1,13149
3.324622334,269,99994,,,1,13150
3.324818667,127,99994,,,1,13151
3.324822625,294,99989,,,1,13152
3.324828375,42,99989,,,1,13153
3.324835959,327,99989,,,1,13154
3.324898459,41,99983,,,1,13155
3.324903917,3,99983,4.142168792,0.817264875,0,13155
3.32508725,183,99947,,,1,13156
3.325092084,30,99947,4.142408792,0.817316708,0,13156
3.325242209,55,99966,,,1,13157
3.325326917,12,99955,4.142504792,0.817177875,0,13157
3.325329959,86,99967,,,1,13158
3.32533275,178,99967,,,1,13159
3.325335292,78,99967,,,1,13160
3.325416875,112,99935,,,1,13161
3.325420417,86,99935,,,1,13162
3.325671209,96,99903,4.143272792,0.817601583,0,13162
3.325674167,98,99999,,,1,13163
3.325927709,138,99980,,,1,13164
3.326078,35,99961,4.143552792,0.817474792,0,13164
3.326080875,11,99996,,,1,13165
3.326231084,145,99842,4.144712792,0.818481708,0,13165
3.326234,81,99987,,,1,13166
3.326236709,112,99987,,,1,13167
3.3264755,16,99957,4.144840792,0.818365292,0,13167
3.326670167,294,99973,,,1,13168
3.326768417,327,99973,,,1,13169
3.326954042,23,99973,4.145208542,0.8182545,0,13169
3.326990542,18,99996,,,1,13170
3.327006584,13,99996,,,1,13171
3.327082667,183,99996,,,1,13172
3.327155625,8,99996,,,1,13173
3.327225959,12,99996,,,1,13174
3.327229167,92,99996,,,1,13175
3.327307625,178,99996,,,1,13176
3.327310792,14,99996,,,1,13177
3.327372292,85,99996,,,1,13178
3.327385,25,99996,,,1,13179
3.327388042,112,99996,,,1,13180
3.327735084,61,99996,,,1,13181
3.328101667,59,99948,,,1,13182
3.328105375,11,99948,4.145296542,0.817191167,0,13182
3.328309125,187,99925,,,1,13183
3.3283125,145,99925,,,1,13184
3.328315167,81,99925,,,1,13185
3.328317709,243,99925,,,1,13186
3.329079792,16,99773,4.145424542,0.81634475,0,13186
3.329083959,6,99789,4.145472542,0.816388583,0,13186
3.329086042,23,99795,4.145656542,0.8165705,0,13186
3.329090125,18,99818,4.145800542,0.816710417,0,13186
3.329092,13,99836,4.145904542,0.816812542,0,13186
3.329678375,187,99805,4.147400542,0.817722167,0,13186
3.330039542,8,99992,4.147464542,0.817425,0,13186
3.330382125,92,99956,,,1,13187
3.330445084,14,99948,4.147902542,0.817457458,0,13187
3.330475084,56,99930,4.148350542,0.817875458,0,13187
3.330477875,85,99986,,,1,13188
3.33048175,25,99986,,,1,13189
3.330486584,249,99986,,,1,13190
3.330491834,163,99986,,,1,13191
3.3304945,61,99986,,,1,13192
3.330496959,46,99986,,,1,13193
3.330499334,59,99986,,,1,13194
3.330501792,187,99986,,,1,13195
3.33073025,243,99954,,,1,13196
3.330734042,78,99954,,,1,13197
3.330743667,6,99954,4.148398542,0.817654875,0,13197
3.330747125,135,99960,,,1,13198
3.331026125,145,99959,,,1,13199
3.331032875,187,99959,,,1,13200
3.331035625,64,99959,,,1,13201
3.331957459,56,99790,4.148846542,0.816889083,0,13201
3.33196125,249,99846,,,1,13202
3.33196475,163,99846,,,1,13203
3.332491417,12,99846,4.148942542,0.816451125,0,13203
3.332496542,72,99791,4.149518542,0.817022,0,13203
3.332498875,130,99863,4.150558542,0.818059667,0,13203
3.332500834,46,99993,,,1,13204
3.332505167,53,99993,,,1,13205
3.332508709,229,99993,,,1,13206
3.332513375,178,99993,,,1,13207
3.332516834,20,99993,,,1,13208
3.332521125,58,99993,,,1,13209
3.332524375,78,99993,,,1,13210
3.332528,62,99993,,,1,13211
3.3325315,35,99993,,,1,13212
3.332534917,135,99993,,,1,13213
3.332538334,83,99993,,,1,13214
3.332541709,79,99993,,,1,13215
3.333028667,96,99973,,,1,13216
3.333033334,145,99973,,,1,13217
3.333187167,29,99973,,,1,13218
3.33319075,64,99972,,,1,13219
3.333193375,26,99972,4.150766542,0.817573167,0,13219
3.333195417,83,99998,,,1,13220
3.333331334,304,99973,,,1,13221
3.333335459,12,99973,4.150862542,0.817527083,0,13221
3.333426834,84,99922,,,1,13222
3.333934042,12,99859,4.150958542,0.8170245,0,13222
3.333939459,72,99871,4.151534542,0.817595083,0,13222
3.334433917,194,99943,,,1,13223
3.334440167,130,99879,,,1,13224
3.33444325,53,99879,4.151958542,0.817515292,0,13224
3.334446375,229,99932,,,1,13225
3.334449959,178,99932,,,1,13226
3.334453459,20,99932,4.152118542,0.817665083,0,13226
3.334456292,103,99952,,,1,13227
3.3344595,58,99952,,,1,13228
3.33446275,36,99952,4.152406542,0.817943792,0,13228
3.3349465,62,99924,4.152902542,0.817956042,0,13228
3.334949959,35,99986,,,1,13229
3.334952792,83,99986,,,1,13230
3.334955417,41,99986,,,1,13231
3.334957834,79,99986,,,1,13232
3.334961084,215,99986,,,1,13233
3.334964084,96,99986,,,1,13234
3.334967334,26,99986,,,1,13235
3.334970417,25,99986,,,1,13236
3.334973542,29,99986,,,1,13237
3.334976959,65,99986,,,1,13238
3.33498025,54,99986,,,1,13239
3.335458917,26,99834,4.153110542,0.817651625,0,13239
3.335461917,83,99860,4.153774542,0.818312625,0,13239
3.335464209,304,99943,,,1,13240
3.335466792,12,99943,4.153870542,0.81840375,0,13240
3.33549375,23,99955,4.154054542,0.818560792,0,13240
3.335498167,84,99900,4.154726542,0.819228375,0,13240
3.335500709,337,99984,,,1,13241
3.335597375,194,99984,,,1,13242
3.335849875,25,99984,,,1,13243
3.33593225,209,99984,,,1,13244
3.335934792,103,99984,,,1,13245
3.336116167,36,99984,,,1,13246
3.336159334,138,99984,,,1,13247
3.33618925,289,99984,,,1,13248
3.336427834,41,99984,,,1,13249
3.336491834,34,99984,,,1,13250
3.336564292,120,99984,,,1,13251
3.336566917,215,99984,,,1,13252
3.336595,277,99984,,,1,13253
3.337302834,26,99983,,,1,13254
3.337307417,176,99983,,,1,13255
3.337311084,25,99983,,,1,13256
3.337314625,65,99983,,,1,13257
3.337317875,54,99983,,,1,13258
3.337321,33,99983,,,1,13259
3.337840417,23,99872,4.154910542,0.817070125,0,13259
3.337864459,98,99895,4.155694542,0.817830083,0,13259
3.337875834,337,99993,,,1,13260
3.337890209,51,99993,,,1,13261
3.337898625,102,99993,,,1,13262
3.338256375,25,99993,4.155894542,0.817638167,0,13262
3.338267292,209,99903,,,1,13263
3.338273417,70,99903,4.156454542,0.818181125,0,13263
3.338276584,317,99973,,,1,13264
3.3382805,138,99973,,,1,13265
3.338284042,15,99973,4.156574542,0.8182905,0,13265
3.3391785,289,99988,,,1,13266
3.33918375,44,99851,4.156926542,0.817742792,0,13266
3.339185917,14,99895,4.157038542,0.817852625,0,13266
3.339187709,53,99909,4.157462542,0.818274833,0,13266
3.33919025,34,99962,4.157734542,0.818544292,0,13266
3.339219,120,99996,,,1,13267
3.3392225,277,99995,,,1,13268
3.339225209,130,99995,,,1,13269
3.339227834,176,99995,,,1,13270
3.339231042,8,99995,,,1,13271
3.339234,93,99995,,,1,13272
3.339263667,33,99995,,,1,13273
3.339266459,78,99995,,,1,13274
3.339341417,117,99995,,,1,13275
3.339462459,2,99995,4.157750542,0.818288083,0,13275
3.339485375,43,99997,,,1,13276
3.339526917,133,99997,,,1,13277
3.339529417,98,99997,,,1,13278
3.339622875,13,99997,,,1,13279
3.339658334,6,99997,,,1,13280
3.3397715,51,99997,,,1,13281
3.339807125,94,99997,,,1,13282
3.339809667,102,99997,,,1,13283
3.34001,70,99997,,,1,13284
3.340065209,317,99997,,,1,13285
3.340143,15,99997,,,1,13286
3.340206667,44,99997,,,1,13287
3.340240917,14,99997,,,1,13288
3.340438792,53,99996,,,1,13289
3.340476375,4,99986,4.157842334,0.817365959,0,13289
3.340479334,122,99990,,,1,13290
3.340888084,6,99939,4.157894292,0.817006208,0,13290
3.340890959,9,99945,4.157966292,0.817075333,0,13290
3.340892917,130,99954,,,1,13291
3.340895584,163,99954,,,1,13292
3.340897959,8,99954,4.158030292,0.817132333,0,13292
3.340900292,406,99962,,,1,13293
3.340964625,299,99931,,,1,13294
3.341179959,93,99911,,,1,13295
3.341183417,78,99911,4.158654292,0.817470875,0,13295
3.341333709,29,99963,4.158886292,0.817552583,0,13295
3.341339959,117,99992,,,1,13296
3.341540667,2,99992,4.158902292,0.817361625,0,13296
3.341545292,43,99974,,,1,13297
3.341549292,63,99974,,,1,13298
3.341557042,133,99974,,,1,13299
3.341561,13,99974,4.159027917,0.817466917,0,13299
3.34156375,6,99987,4.159075917,0.817512167,0,13299
3.341700375,113,99907,,,1,13300
3.341703625,94,99907,,,1,13301
3.342388834,100,99852,4.159875917,0.817487083,0,13301
3.342391334,4,99952,4.159907917,0.817516583,0,13301
3.342393125,122,99956,,,1,13302
3.342829542,6,99901,4.159961042,0.8171315,0,13302
3.342832875,9,99907,4.160033042,0.817200167,0,13302
3.342834834,163,99916,,,1,13303
3.343268917,406,99916,,,1,13304
3.343273542,112,99903,,,1,13305
3.34337325,299,99890,,,1,13306
3.34337625,22,99890,4.160209042,0.816832792,0,13306
3.343378334,29,99912,4.160441042,0.817062708,0,13306
3.343380167,63,99941,,,1,13307
3.343680042,34,99891,4.160713042,0.817033,0,13307
3.343682709,113,99925,,,1,13308
3.343685084,87,99925,,,1,13309
3.34460525,51,99743,4.161121042,0.816515792,0,13309
3.344607709,100,99794,4.161921042,0.817313333,0,13309
3.344609625,46,99894,4.162289042,0.817679417,0,13309
3.344611459,92,99940,,,1,13310
3.34533225,112,99940,4.163185042,0.817852792,0,13310
3.345335459,22,99993,,,1,13311
3.345338084,21,99993,,,1,13312
3.3453405,116,99993,,,1,13313
3.34534425,91,99993,,,1,13314
3.345347334,7,99993,4.163241042,0.817893708,0,13314
3.345349667,34,100000,,,1,13315
3.345807917,9,99941,4.163313042,0.817505125,0,13315
3.345810667,87,99950,,,1,13316
3.345813334,23,99950,4.163497042,0.817683708,0,13316
3.345815209,51,99973,,,1,13317
3.346277334,360,99944,,,1,13318
3.346280917,46,99944,4.163865042,0.817584125,0,13318
3.346283125,404,99990,,,1,13319
3.34651225,92,99961,,,1,13320
3.34674075,48,99932,4.164249042,0.817508292,0,13320
3.346743542,21,99980,,,1,13321
3.346746125,116,99980,,,1,13322
3.346976375,91,99956,,,1,13323
3.346980417,78,99956,,,1,13324
3.346982834,7,99956,4.164305042,0.817322208,0,13324
3.347165959,74,99939,,,1,13325
3.347356209,127,99939,,,1,13326
3.34736075,9,99930,4.164377042,0.817016292,0,13326
3.3474285,68,99939,4.164921042,0.817492542,0,13326
3.347431667,23,99998,,,1,13327
3.347434292,220,99998,,,1,13328
3.347436625,126,99998,,,1,13329
3.347704792,9,99883,4.164993042,0.81728825,0,13329
3.347708209,396,99892,,,1,13330
3.347711125,121,99892,,,1,13331
3.347713584,360,99892,,,1,13332
3.34842825,404,99832,,,1,13333
3.348433209,15,99832,4.165113042,0.816679833,0,13333
3.348908,36,99847,4.165401042,0.816493042,0,13333
3.348912792,48,99854,4.165785042,0.81687225,0,13333
3.348915292,78,99902,4.166409042,0.81749375,0,13333
3.34913475,74,99951,,,1,13334
3.3491385,3,99951,4.166433042,0.817294542,0,13334
3.349140542,127,99954,,,1,13335
3.349148167,68,99954,,,1,13336
3.349156084,220,99954,,,1,13337
3.349372459,126,99907,,,1,13338
3.349377334,9,99907,4.166517334,0.81714,0,13338
3.349379667,396,99916,,,1,13339
3.34938325,16,99916,4.166645334,0.817262084,0,13339
3.349386542,121,99932,,,1,13340
3.349743875,42,99885,4.166981334,0.817237459,0,13340
3.350123167,338,99927,,,1,13341
3.350128667,15,99895,4.167101334,0.816972667,0,13341
3.350131167,36,99910,4.167389334,0.817258167,0,13341
3.35038125,42,99930,4.167725334,0.817344084,0,13341
3.350900042,79,99874,4.168357334,0.817457292,0,13341
3.3509035,3,99953,4.168381334,0.817477834,0,13341
3.350906084,524,99956,,,1,13342
3.3509105,236,99956,,,1,13343
3.35129225,16,99925,4.168509334,0.817217084,0,13343
3.351295625,10,99941,4.168589334,0.817293709,0,13343
3.351533209,42,99920,4.168925334,0.817392125,0,13343
3.351536334,23,99962,4.169109334,0.817573,0,13343
3.351538375,1,99985,4.169117334,0.817578959,0,13343
3.351784917,265,99894,,,1,13344
3.351789209,338,99894,,,1,13345
3.351792667,1,99894,4.169146459,0.817353792,0,13345
3.352522,24,99803,4.169348459,0.816826459,0,13345
3.352525375,3,99827,4.169372459,0.816847084,0,13345
3.352527542,42,99830,4.16971225,0.817184708,0,13345
3.353319209,258,99856,,,1,13346
3.353324834,79,99856,4.17034425,0.817019416,0,13346
3.353328792,21,99935,4.17051225,0.817183458,0,13346
3.353333625,79,99956,,,1,13347
3.353336542,524,99956,,,1,13348
3.353339292,236,99956,,,1,13349
3.353341792,23,99956,4.17069625,0.817354458,0,13349
3.353343667,94,99979,,,1,13350
3.353346,10,99979,4.17077625,0.81743025,0,13350
3.353439709,23,99983,4.17096025,0.817520541,0,13350
3.353447625,1,100000,,,1,13351
3.353451917,47,100000,,,1,13352
3.353478625,265,99984,,,1,13353
3.353612625,1,99968,4.17096825,0.817355625,0,13353
3.353737792,15,99969,4.171097042,0.81735925,0,13353
3.353741292,76,99937,,,1,13354
3.353743917,24,99937,4.171289042,0.817545125,0,13354
3.354111709,3,99914,4.171313042,0.817201333,0,13354
3.354599375,258,99914,,,1,13355
3.354605167,79,99911,4.171945042,0.817339875,0,13355
3.354607125,21,99990,,,1,13356
3.354636584,258,99990,,,1,13357
3.354657667,196,99972,,,1,13358
3.354660875,24,99972,4.172137042,0.817476167,0,13358
3.354663167,23,99996,,,1,13359
3.354667417,15,99996,,,1,13360
3.354800459,15,99978,4.172257042,0.817456583,0,13360
3.354928667,39,99939,4.172569042,0.817640375,0,13360
3.355356417,94,99978,,,1,13361
3.355361875,187,99970,,,1,13362
3.355364667,18,99970,4.172713042,0.817348375,0,13362
3.35537275,47,99988,,,1,13363
3.355422625,63,99988,,,1,13364
3.355429167,94,99980,,,1,13365
3.355432417,15,99980,4.172833042,0.817400625,0,13365
3.356501084,28,99688,4.173057042,0.816555958,0,13365
3.356504417,76,99716,4.173665042,0.817160625,0,13365
3.356506584,199,99792,4.175257042,0.818750458,0,13365
3.3565085,91,99991,,,1,13366
3.356515834,83,99991,,,1,13367
3.356519334,34,99991,,,1,13368
3.356522625,13,99991,,,1,13369
3.356550959,282,99991,,,1,13370
3.356555459,180,99967,,,1,13371
3.356558,53,99967,,,1,13372
3.35656075,258,99967,,,1,13373
3.35657275,196,99967,,,1,13374
3.356581834,24,99967,4.175449042,0.818867208,0,13374
3.35658375,96,99991,,,1,13375
3.356586042,15,99991,,,1,13376
3.356588459,43,99991,,,1,13377
3.356590875,65,99991,,,1,13378
3.35659325,15,99991,,,1,13379
3.356595542,39,99991,,,1,13380
3.356597917,15,99991,,,1,13381
3.356617042,187,99991,,,1,13382
3.356695584,18,99991,,,1,13383
3.35669825,28,99991,,,1,13384
3.356817,47,99991,,,1,13385
3.356999875,63,99991,,,1,13386
3.357122917,94,99991,,,1,13387
3.357147209,59,99991,,,1,13388
3.357234209,28,99991,,,1,13389
3.3573155,199,99991,,,1,13390
3.357369,91,99991,,,1,13391
3.357402584,44,99991,,,1,13392
3.3574055,83,99991,,,1,13393
3.357524167,34,99991,,,1,13394
3.357556167,6,99991,4.175757459,0.818201292,0,13394
3.357559125,13,99997,,,1,13395
3.357593542,282,99997,,,1,13396
3.357599125,11,99997,,,1,13397
3.35767625,180,99997,,,1,13398
3.357734709,53,99997,,,1,13399
3.357799167,123,99997,,,1,13400
3.357843709,46,99997,,,1,13401
3.357893709,38,99997,,,1,13402
3.358132625,16,99983,4.175885459,0.817752834,0,13402
3.358135792,96,99999,,,1,13403
3.3581385,43,99999,,,1,13404
3.358243959,65,99985,,,1,13405
3.358356417,15,99935,4.176005459,0.817649042,0,13405
3.358359042,104,99950,,,1,13406
3.358757084,28,99917,4.176229459,0.817472375,0,13406
3.358761042,47,99945,4.176605459,0.817844417,0,13406
3.35902,59,99959,,,1,13407
3.359284625,137,99904,,,1,13408
3.359288709,5,99904,4.176645459,0.81735675,0,13408
3.3592905,44,99909,4.176997459,0.817706959,0,13408
3.359292334,109,99953,,,1,13409
3.359296334,6,99953,4.177045459,0.817749125,0,13409
3.359723792,11,99904,4.177133459,0.817409667,0,13409
3.359726375,205,99915,,,1,13410
3.359729042,123,99915,,,1,13411
3.359731417,46,99915,4.177501459,0.817770042,0,13411
3.359733209,38,99961,4.177805459,0.81807225,0,13411
3.359735834,115,99999,,,1,13412
3.360164334,16,99966,4.177933459,0.817769125,0,13412
3.360166834,109,99982,,,1,13413
3.3601695,104,99982,,,1,13414
3.360427459,112,99949,,,1,13415
3.360691917,110,99949,,,1,13416
3.360697334,137,99920,,,1,13417
3.360924584,5,99891,4.177973459,0.817048875,0,13417
3.360927417,9,99896,4.178073417,0.817146,0,13417
3.361156959,109,99777,4.178945417,0.817788458,0,13417
3.361315375,205,99758,4.180585417,0.819270042,0,13417
3.361515875,115,99963,,,1,13418
3.36163825,109,99963,,,1,13419
3.361886209,38,99963,,,1,13420
3.3618895,63,99963,,,1,13421
3.361918125,35,99963,4.180865417,0.818947292,0,13421
3.361990625,2,99998,4.181024042,0.819033417,0,13421
3.362045625,83,100000,,,1,13422
3.362094334,112,100000,,,1,13423
3.36227375,110,100000,,,1,13424
3.363209292,40,99992,,,1,13425
3.363216959,198,99992,,,1,13426
3.363220542,9,99992,,,1,13427
3.3632235,2,99992,4.181052292,0.817828792,0,13427
3.363499584,22,99921,4.181232417,0.817732833,0,13427
3.363856125,31,99899,4.181480417,0.817624292,0,13427
3.363859709,38,99930,4.181784417,0.817924708,0,13427
3.363861959,63,99968,,,1,13428
3.363865542,35,99968,,,1,13429
3.363868542,2,99968,4.181800417,0.817931875,0,13429
3.363871209,83,99970,,,1,13430
3.364208125,55,99906,4.182260667,0.818052542,0,13430
3.364718,22,99920,4.182436667,0.817718667,0,13430
3.364722625,40,99942,4.182756667,0.818034042,0,13430
3.364725125,198,99982,,,1,13431
3.364730042,2,99982,4.182772667,0.818042625,0,13431
3.364733292,366,99984,,,1,13432
3.36473775,102,99984,,,1,13433
3.36504775,164,99982,,,1,13434
3.365087459,265,99969,,,1,13435
3.36517075,137,99958,,,1,13436
3.365255917,70,99934,,,1,13437
3.365451334,22,99910,4.182985084,0.81753375,0,13437
3.365454667,64,99932,4.183497084,0.818042417,0,13437
3.365457084,31,99996,,,1,13438
3.365642584,27,99925,4.183713084,0.8180705,0,13438
3.366210709,55,99881,4.184153084,0.817942375,0,13438
3.366775292,121,99936,,,1,13439
3.366780459,22,99909,4.184329084,0.817548625,0,13439
3.3667825,1,99931,4.184337084,0.817554584,0,13439
3.366784209,129,99932,,,1,13440
3.366788125,366,99932,,,1,13441
3.36679125,102,99932,,,1,13442
3.366794292,65,99932,4.184890167,0.818095875,0,13442
3.36679675,164,99997,,,1,13443
3.366993875,265,99970,,,1,13444
3.366998459,137,99970,,,1,13445
3.367001542,5,99970,4.184930167,0.817928625,0,13445
3.367006667,70,99975,,,1,13446
3.36721075,64,99972,,,1,13447
3.367939334,27,99855,4.185146167,0.817206833,0,13447
3.36794275,29,99882,4.185378167,0.817435417,0,13447
3.367944917,94,99911,,,1,13448
3.367948792,121,99911,,,1,13449
3.367951875,77,99911,4.185994167,0.818042292,0,13449
3.367954375,4,99988,4.186026167,0.818071792,0,13449
3.368173167,1,99963,4.186040459,0.817867292,0,13449
3.368177334,129,99964,,,1,13450
3.36840325,65,99944,,,1,13451
3.368407542,65,99944,,,1,13452
3.368562709,39,99850,4.186373209,0.8178105,0,13452
3.369316084,2,99795,4.186389209,0.817073125,0,13452
3.369319292,68,99797,4.186951667,0.817632375,0,13452
3.369323417,113,99865,4.187855667,0.81853225,0,13452
3.36932525,5,99978,4.187895667,0.818570417,0,13452
3.369327375,36,99983,,,1,13453
3.369331209,57,99983,,,1,13454
3.369334417,1,99983,4.187903667,0.81856925,0,13454
3.369336584,29,99984,,,1,13455
3.370066,94,99984,,,1,13456
3.370070792,77,99938,,,1,13457
3.37043075,4,99938,4.187952875,0.817522125,0,13457
3.370433709,233,99930,,,1,13458
3.370436167,65,99930,4.188472875,0.818036708,0,13458
3.370437792,119,99995,,,1,13459
3.370441334,78,99995,,,1,13460
3.370444292,39,99995,,,1,13461
3.370448417,2,99995,4.188488875,0.818040458,0,13461
3.370451834,68,99997,,,1,13462
3.370456167,95,99997,,,1,13463
3.370461917,113,99997,,,1,13464
3.370532584,36,99985,,,1,13465
3.370536542,57,99985,,,1,13466
3.370627709,133,99929,,,1,13467
3.37107525,45,99758,4.188883042,0.817807792,0,13467
3.371091917,82,99803,4.189539042,0.818447125,0,13467
3.371095292,1,99714,4.189547042,0.81845175,0,13467
3.371097625,119,99715,4.190510417,0.819412792,0,13467
3.371580375,51,99834,4.190918417,0.819338042,0,13467
3.371582459,233,99885,,,1,13468
3.371902084,119,99885,,,1,13469
3.371906375,78,99885,4.191542417,0.819636042,0,13469
3.371937875,6,99963,4.191590417,0.819652542,0,13469
3.371977792,142,99969,,,1,13470
3.372079375,95,99969,,,1,13471
3.372127084,156,99969,,,1,13472
3.372299917,27,99969,4.191828084,0.819528167,0,13472
3.372302042,133,99996,,,1,13473
3.372452167,45,99996,,,1,13474
3.372512709,82,99996,,,1,13475
3.37259,66,99996,,,1,13476
3.372629459,11,99996,,,1,13477
3.37381325,119,99996,,,1,13478
3.373818417,122,99989,,,1,13479
3.373827667,335,99989,,,1,13480
3.373830459,51,99989,,,1,13481
3.3738335,117,99989,,,1,13482
3.37383575,50,99989,,,1,13483
3.373838042,53,99989,,,1,13484
3.373840625,6,99989,4.191876084,0.818035459,0,13484
3.373867834,142,99988,,,1,13485
3.373871834,577,99988,,,1,13486
3.373878625,156,99988,,,1,13487
3.374107042,426,99714,,,1,13488
3.374111292,27,99714,4.192098167,0.817986875,0,13488
3.374134667,1,99741,4.192106167,0.8179715,0,13488
3.374251834,51,99729,4.192527125,0.818275291,0,13488
3.374325,172,99780,4.193903125,0.819578125,0,13488
3.37432775,66,99952,,,1,13489
3.374361917,11,99952,4.193991125,0.819629208,0,13489
3.374452167,141,99963,,,1,13490
3.374456334,35,99963,4.194543125,0.820086791,0,13490
3.374623917,108,99998,,,1,13491
3.374646625,122,99998,,,1,13492
3.374730917,49,99998,,,1,13493
3.374756959,335,99998,,,1,13494
3.375017792,402,99998,,,1,13495
3.375041709,117,99998,,,1,13496
3.375177334,50,99998,,,1,13497
3.375248,189,99998,,,1,13498
3.375280834,53,99998,,,1,13499
3.375319,157,99998,,,1,13500
3.37545275,109,99998,,,1,13501
3.375575,577,99998,,,1,13502
3.375596375,23,99998,,,1,13503
3.375683417,426,99998,,,1,13504
3.375810542,156,99998,,,1,13505
3.3758145,1,99998,4.194551125,0.818736625,0,13505
3.375941209,37,99999,,,1,13506
3.375964209,51,99999,,,1,13507
3.376034709,172,99999,,,1,13508
3.376162209,141,99999,,,1,13509
3.376170125,36,99999,,,1,13510
3.37617275,35,99999,,,1,13511
3.376340375,108,99999,,,1,13512
3.376448042,49,99999,,,1,13513
3.376534334,4,99999,,,1,13514
3.376562792,58,99999,,,1,13515
3.3767405,77,99946,,,1,13516
3.37674475,402,99946,,,1,13517
3.377058417,189,99845,,,1,13518
3.377062584,157,99845,,,1,13519
3.377872042,69,99744,4.195150167,0.817278125,0,13519
3.377875167,109,99813,4.196022167,0.818147,0,13519
3.377877292,23,99922,4.196206167,0.818328875,0,13519
3.3778795,128,99945,,,1,13520
3.377884709,156,99945,,,1,13521
3.377887584,37,99945,4.196502167,0.818614583,0,13521
3.3778965,36,99982,,,1,13522
3.378674292,4,99981,4.196534167,0.817859875,0,13522
3.378677584,58,99985,,,1,13523
3.378680542,14,99985,4.196646167,0.817965625,0,13523
3.378683417,254,99999,,,1,13524
3.378686292,77,99999,,,1,13525
3.378689084,214,99999,,,1,13526
3.379319167,69,99850,4.197198167,0.817879,0,13526
3.379322709,155,99919,,,1,13527
3.379904375,54,99908,4.197630167,0.817725792,0,13527
3.379907625,15,99962,4.197750167,0.817842542,0,13527
3.379909709,128,99977,,,1,13528
3.379912375,35,99977,,,1,13529
3.379915875,105,99977,,,1,13530
3.37991925,188,99977,,,1,13531
3.379923209,90,99977,,,1,13532
3.379927125,98,99977,,,1,13533
3.379930834,85,99977,,,1,13534
3.379994625,14,99966,4.197862167,0.817867542,0,13534
3.379997917,9,99980,4.197934167,0.81793625,0,13534
3.380000167,254,99989,,,1,13535
3.380618959,214,99855,,,1,13536
3.380623667,155,99855,,,1,13537
3.380628084,54,99855,4.198366167,0.817738083,0,13537
3.380631042,1,99909,4.198374167,0.817743125,0,13537
3.380634542,15,99910,4.198503792,0.81786925,0,13537
3.380637417,35,99925,4.198783792,0.818146375,0,13537
3.381154542,105,99955,,,1,13538
3.381157959,188,99955,,,1,13539
3.381160417,301,99955,,,1,13540
3.381194709,28,99950,4.199007792,0.817813083,0,13540
3.381198,90,99978,,,1,13541
3.381234792,90,99910,4.199727792,0.818493,0,13541
3.381237834,53,100000,,,1,13542
3.381781167,98,99932,,,1,13543
3.381786625,31,99932,4.199975792,0.818189167,0,13543
3.382321917,85,99926,,,1,13544
3.382326459,9,99926,4.200047792,0.817721333,0,13544
3.382617084,105,99898,,,1,13545
3.382914417,1,99896,4.200055792,0.817141375,0,13545
3.38291825,203,99897,,,1,13546
3.382931542,2,99895,4.200086375,0.817154833,0,13546
3.382934542,301,99897,,,1,13547
3.382937417,28,99897,4.20031875,0.817381333,0,13547
3.382958209,90,99925,,,1,13548
3.382962417,53,99922,4.20074275,0.817780333,0,13548
3.382964459,138,99975,,,1,13549
3.382966875,80,99975,,,1,13550
3.382982667,31,99975,,,1,13551
3.383033125,210,99972,,,1,13552
3.383133917,44,99960,4.20109475,0.817960833,0,13552
3.383137792,36,99992,,,1,13553
3.383231375,214,99894,,,1,13554
3.384015459,105,99853,4.20193475,0.817919291,0,13554
3.384018959,71,99958,,,1,13555
3.384022292,96,99958,,,1,13556
3.384025875,203,99958,,,1,13557
3.384029459,2,99958,4.20195075,0.817921291,0,13557
3.384032417,47,99960,,,1,13558
3.384341584,13,99919,4.202100042,0.817758458,0,13558
3.384344875,138,99932,,,1,13559
3.384349042,129,99932,,,1,13560
3.384671625,80,99917,4.202740042,0.818068417,0,13560
3.384675084,210,99997,,,1,13561
3.384678792,44,99997,,,1,13562
3.384682959,36,99997,,,1,13563
3.384790584,214,99982,,,1,13564
3.385433125,146,99856,,,1,13565
3.385436834,71,99856,4.203308042,0.817871208,0,13565
