N1_Mbps,N2_Mbps,measured_T1_Mbps,predicted_T1_Mbps,error_T1_pct,measured_T2_Mbps,predicted_T2_Mbps,error_T2_pct,sink_active_time_s
5,1,0.8173147674308903,0.8333333333333334,1.9222279082931726,0.15847687936281624,0.16666666666666666,4.913872382310252,28.229985459
5,5,0.49464617548460266,0.5,1.0707649030794686,0.4872586974344804,0.5,2.548260513103917,28.305194084
5,10,0.31837432783459174,0.3333333333333333,4.487701649622472,0.6630452211080854,0.6666666666666666,0.5432168337871857,15.411594375
