30	0
99	0.8115768432617188
27	0.9372234344482422
80	1.0120868682861328
13	1.0044574737548828
138	0.05364418029785156
124	0.03457069396972656
110	0.09179115295410156
97	0.07772445678710938
21	0.7152557373046875
4	0.030517578125
88	0.9770393371582031
50	0.04744529724121094
68	0.9341239929199219
325	0.03552436828613281
144	0.07653236389160156
53	0.06842613220214844
19	0.04673004150390625
100	0.027179718017578125
10	0.7619857788085938
6	0.9908676147460938
385	0.9882450103759766
20	0.02956390380859375
135	1.016378402709961
23	0.05793571472167969
72	1.9054412841796875
23	0.0286102294921875
91	0.9806156158447266
156	0.9930133819580078
379	0.9882450103759766
227	0.030040740966796875
92	0.07700920104980469
132	0.06866455078125
8	0.8347034454345703
159	0.9877681732177734
57	1.0199546813964844
260	0.048160552978515625
20	0.9315013885498047
127	1.9989013671875
22	1.0426044464111328
110	0.057697296142578125
61	0.045299530029296875
43	0.8535385131835938
8	2.020597457885742
127	1.1403560638427734
131	0.8492469787597656
91	0.03743171691894531
132	0.9987354278564453
320	0.062465667724609375
121	0.9305477142333984
15	0.9946823120117188
47	1.0159015655517578
57	0.08106231689453125
157	0.8761882781982422
68	1.9898414611816406
79	0.10919570922851562
98	0.05507469177246094
86	0.030994415283203125
285	1.8029212951660156
27	0.029087066650390625
83	0.9677410125732422
185	0.04482269287109375
358	1.9545555114746094
27	0.08344650268554688
277	0.9350776672363281
43	0.029087066650390625
12	1.951456069946289
180	1.9989013671875
87	2.000570297241211
135	0.030994415283203125
86	0.028133392333984375
24	0.9818077087402344
59	0.9739398956298828
54	1.9845962524414062
35	0.028133392333984375
3	0.028371810913085938
13	0.028371810913085938
360	0.9157657623291016
207	0.029325485229492188
72	0.06723403930664062
219	0.9176731109619141
6	0.0286102294921875
31	1.9559860229492188
109	0.9989738464355469
8	1.0006427764892578
19	3.000020980834961
2	0.9989738464355469
132	2.057790756225586
8	0.046253204345703125
68	0.8981227874755859
58	0.9968280792236328
179	1.9989013671875
190	0.028848648071289062
29	0.02956390380859375
43	0.028371810913085938
628	0.9500980377197266
125	0.9777545928955078
110	1.9946098327636719
278	0.028371810913085938
125	1.9621849060058594
66	1.0001659393310547
114	0.028133392333984375
16	0.02765655517578125
80	0.9858608245849609
258	0.9737014770507812
35	0.028848648071289062
132	0.9548664093017578
60	0.02765655517578125
60	0.028371810913085938
69	1.9440650939941406
5	1.9993782043457031
7	2.0363330841064453
189	0.9782314300537109
51	0.9858608245849609
22	0.027894973754882812
9	0.9715557098388672
254	2.000093460083008
35	1.0006427764892578
145	0.9992122650146484
35	0.06818771362304688
3	0.9469985961914062
28	1.985788345336914
36	0.028371810913085938
97	0.027894973754882812
17	0.9410381317138672
83	1.0013580322265625
177	0.9984970092773438
57	1.0352134704589844
6	0.9784698486328125
147	0.028371810913085938
34	0.028371810913085938
18	1.928567886352539
110	1.0006427764892578
98	0.0286102294921875
35	0.9713172912597656
16	2.0351409912109375
148	0.9779930114746094
57	0.029325485229492188
102	0.9567737579345703
2	0.9992122650146484
111	0.028133392333984375
35	1.9745826721191406
279	2.0029544830322266
3	3.0298233032226562
120	3.9794445037841797
124	0.0286102294921875
333	0.9579658508300781
40	0.027418136596679688
94	0.028371810913085938
313	0.9443759918212891
31	0.0286102294921875
402	1.004934310913086
7	0.04076957702636719
102	0.027894973754882812
152	0.0286102294921875
33	0.8668899536132812
98	1.0004043579101562
118	1.0013580322265625
131	0.9999275207519531
14	0.06365776062011719
22	2.062082290649414
164	0.08368492126464844
340	0.8027553558349609
49	0.027418136596679688
260	0.9615421295166016
231	0.03266334533691406
139	0.030279159545898438
91	0.06580352783203125
20	1.9099712371826172
122	0.9722709655761719
5	0.9872913360595703
168	0.028371810913085938
10	0.9701251983642578
191	1.9998550415039062
254	0.028848648071289062
111	1.0046958923339844
324	0.06604194641113281
186	1.9137859344482422
103	0.9877681732177734
55	0.0286102294921875
166	0.029087066650390625
155	0.9407997131347656
147	0.99945068359375
57	1.0328292846679688
196	1.0075569152832031
15	0.9725093841552734
14	0.028371810913085938
1	0.0286102294921875
68	0.9303092956542969
277	0.0286102294921875
12	0.028133392333984375
89	0.061511993408203125
179	0.064849853515625
33	0.8287429809570312
6	1.9872188568115234
170	0.9996891021728516
54	0.028371810913085938
33	0.9713172912597656
78	0.9996891021728516
34	2.0341873168945312
